"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.answertype","Answer.Q1Url","Answer.Q2Url","Answer.Q3Url","Answer.Q4Url","Answer.Q5Url","Answer.Q6Url","Answer.Q7Url","Answer.Q8Url","Approve","Reject"
"2TRKSSZVXX2QK5OKO5FYNNIWBLDN52","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:32 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:32 GMT 2012","","","2FJ98D8J3VE7CSMJRD3GAMCKLP2HXI","A1AASMBQPT2HV6","Submitted","Wed Sep 26 07:36:39 GMT 2012","Wed Sep 26 07:40:55 GMT 2012","Wed Oct 03 00:40:55 PDT 2012","","","","256","0% (0/0)","0% (0/0)","0% (0/0)","a volume or size. An example question: ""how big is Russia?""","How big is USA compared to Russia?","What is the size of a passport photo?","What is the size of a A4 paper?","what is the size of a post card?","what is the volume of a cube?","What is the volume of a cone?","How big is India compared to UK?","How big is Jupiter compared to Earth?"
"2TRKSSZVXX2QK5OKO5FYNNIWBLDN52","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:32 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:32 GMT 2012","","","2L5DP8PJWKUDT8RCFIH3GZ0BJ93I7I","A3TNJHVNJUCKRK","Submitted","Wed Sep 26 09:15:39 GMT 2012","Wed Sep 26 09:17:53 GMT 2012","Wed Oct 03 02:17:53 PDT 2012","","","","134","0% (0/0)","0% (0/0)","0% (0/0)","a volume or size. An example question: ""how big is Russia?""","How big is Earth?","How small is an atom?","What's the tallest person's height?","What does a coke bottle weigh?","How much can a milk jug hold?","How far is Rhode Island from Martha's Vineyard?","What is your shoe size?","How deep is the ocean?"
"21062NJQ2172F93GLL2KSCVELSLOWY","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","2DI0JG5TYMNCCY5UDU0SZSHXEGUHLY","A3TNJHVNJUCKRK","Submitted","Wed Sep 26 09:19:54 GMT 2012","Wed Sep 26 09:20:59 GMT 2012","Wed Oct 03 02:20:59 PDT 2012","","","","65","0% (0/0)","0% (0/0)","0% (0/0)","a temperature. An example question: ""how hot is the surface of the Sun?""","How hot is cuba?","How hot is australia?","How hot is Texas?","How hot is Mars?","How hot is the moon?","How hot is the ocean floor?","How hot is Alaska?","How hot is room temperature?"
"21062NJQ2172F93GLL2KSCVELSLOWY","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","2F73Q0JG5TYM3CQOFJ0FGSSSUCAFJU","A2HQUJBCDLNJ4I","Submitted","Wed Sep 26 07:38:14 GMT 2012","Wed Sep 26 07:39:42 GMT 2012","Wed Oct 03 00:39:42 PDT 2012","","","","88","0% (0/0)","0% (0/0)","0% (0/0)","a temperature. An example question: ""how hot is the surface of the Sun?""","How significant was the patient's fever?","What is the t","","","","","",""
"21062NJQ2172F93GLL2KSCVELSLOWY","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","2RGVR14IXKO219W7IRNADX3Y1RM9AH","A1AASMBQPT2HV6","Submitted","Wed Sep 26 07:41:53 GMT 2012","Wed Sep 26 07:44:41 GMT 2012","Wed Oct 03 00:44:41 PDT 2012","","","","168","0% (0/0)","0% (0/0)","0% (0/0)","a temperature. An example question: ""how hot is the surface of the Sun?""","What is the hottest air temperature ever recorded on earth?","What are normal body parameters?","How cold is zero degrees kelvin?","What is the temperature on the planet Jupiter?","What is the scientific name for temperature?","What is the minimum safe water temperature?","What is chocolates melting point?","What is the hottest temperature ever recorded in the universe?"
"27IONNVRH1KH4986VQY6UV9LUUROXR","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","2E70OHOVR14IDKISPOTHLCWAJCC65W","A1AASMBQPT2HV6","Submitted","Wed Sep 26 07:11:48 GMT 2012","Wed Sep 26 07:15:46 GMT 2012","Wed Oct 03 00:15:46 PDT 2012","","","","238","0% (0/0)","0% (0/0)","0% (0/0)","a speed. An example question: ""what is the top speed of a Ford Mustang?""","what is the top speed of a Ferrari on road?","At what speed can a cruise travel on water?","what travels the fastest light or sound?","What is the download speed when using a broadband?","what is the speed of a Tube Train in UK?","What is the speed limit on UK highways?","What is the minimum speed a any vehicle?","what is the speed of a shooting star?"
"27IONNVRH1KH4986VQY6UV9LUUROXR","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","2QO40SPW1INMXGSG8YUNHB6BS1QF29","A3TNJHVNJUCKRK","Submitted","Wed Sep 26 09:21:00 GMT 2012","Wed Sep 26 09:22:43 GMT 2012","Wed Oct 03 02:22:43 PDT 2012","","","","103","0% (0/0)","0% (0/0)","0% (0/0)","a speed. An example question: ""what is the top speed of a Ford Mustang?""","How fast does a Porsche go?","How fast does a Shelby Cobra go?","How fast does a Lamborghini go?","How fast does a Ferrari Enzo go?","How fast does a turtle go?","How fast does a rabbit go?","How fast does grass grow?","How fast does the earth rotate?"
"27IONNVRH1KH4986VQY6UV9LUUROXR","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","2TMNU8LZ6R70W5LZCSZJAVE7974L5M","A1T9DFT0XOO3V5","Submitted","Wed Sep 26 11:17:22 GMT 2012","Wed Sep 26 11:33:56 GMT 2012","Wed Oct 03 04:33:56 PDT 2012","","","","994","0% (0/0)","0% (0/0)","0% (0/0)","a speed. An example question: ""what is the top speed of a Ford Mustang?""","In which speed the light travels?","what is limit to drive in a highway?","What is the speed of a cheeta?","what is the speed of your internet connection?","what is the speed of Acele express?","By which you can measure your inctenet connection parameters?","which is the American action- thriller film directed by Jan de Bont in 1994?","Which post is applicable to receive our mail wihtin two days?"
"2ELYOCCF0CP50XJJM29I4YG4ZKRUTR","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","2U1RJ85OZIZEXM40T1FOX5EW2CT9XJ","A1AASMBQPT2HV6","Submitted","Wed Sep 26 06:56:20 GMT 2012","Wed Sep 26 06:58:07 GMT 2012","Tue Oct 02 23:58:07 PDT 2012","","","","107","0% (0/0)","0% (0/0)","0% (0/0)","a period or duration. An example: ""how long does it take the Earth to orbit the Sun?""","How long is World’s Largest Indoor Swimming Pool Alberta, Canada?","How long is world’s Longest Cross Sea Bridge Donghai Bridge, China?","Which is the longest river in the world?","Which animal has longest neck?","How long is Suez canal?","Longest railway line in the world?","Name the animal have the longest tail?","How long is Great Wall of China?"
"2ELYOCCF0CP50XJJM29I4YG4ZKRUTR","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","2U4CVLL3CA332H4FUJ39UQU7ACP9ZE","A3RQN5RZD1N2KP","Submitted","Wed Sep 26 04:58:39 GMT 2012","Wed Sep 26 05:06:38 GMT 2012","Tue Oct 02 22:06:38 PDT 2012","","","","479","0% (0/0)","0% (0/0)","0% (0/0)","a period or duration. An example: ""how long does it take the Earth to orbit the Sun?""","What is a century?","How long is an average movie?","What does 60 minutes add up to?","How long does it take to drive from Los Angeles to San Francisco?","How long does a school year last?","How long does it take for the Earth to relvove one complete turn?","How long does a blink last?","What is the Olympic record for running 100 meters?"
"2ELYOCCF0CP50XJJM29I4YG4ZKRUTR","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","2U4CVLL3CA332H4FUJ39UQU7ACU9ZJ","A3TNJHVNJUCKRK","Submitted","Wed Sep 26 09:17:53 GMT 2012","Wed Sep 26 09:19:53 GMT 2012","Wed Oct 03 02:19:53 PDT 2012","","","","120","0% (0/0)","0% (0/0)","0% (0/0)","a period or duration. An example: ""how long does it take the Earth to orbit the Sun?""","How long does the average person live?","How long ago did the Titanic sink?","How many seconds are in an hour?","When is the last time a hurricane hit Cuba?","How long is the average phone call?","How many pages are in the average book?","How long does the average survey take?","How long does it take to hit puberty?"
"29WIUUU00OQK0AY8M7ZS9U26IYYUUI","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","28X8B727M0IGVKB35LPFZVF48XZXCR","A3TNJHVNJUCKRK","Submitted","Wed Sep 26 09:27:46 GMT 2012","Wed Sep 26 09:29:03 GMT 2012","Wed Oct 03 02:29:03 PDT 2012","","","","77","0% (0/0)","0% (0/0)","0% (0/0)","a percentage. An example question: ""what percentage of smart-phones sold in the United States are iPhones?""","What percent of people own a car?","What percent of people know how to drive?","What percent of people can ride a bike?","What percent of people work third shift?","What percent of people know how to swim?","What percent of people are white?","What percent of people are black?","What percent of people speak a second language?"
"29WIUUU00OQK0AY8M7ZS9U26IYYUUI","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","2HWJ79KQW618340K1U3DB5XCR8ZJL6","A2TFV80O60F2I7","Submitted","Wed Sep 26 10:13:16 GMT 2012","Wed Sep 26 10:18:20 GMT 2012","Wed Oct 03 03:18:20 PDT 2012","","","","304","0% (0/0)","0% (0/0)","0% (0/0)","a percentage. An example question: ""what percentage of smart-phones sold in the United States are iPhones?""","what is the percentage of irrigated land in India?","how many percentage required in graduation for upsc exam?","What percentage of urban population live in class I cities?","What percentage of world land area is there in India?","What percentage of the world population live in India?","What is the annual growth rate of population in India according to 2001 census in percentage?","What are percentage of total forest area of India?","what percentage of maruthi car sold in the united states?"
"29WIUUU00OQK0AY8M7ZS9U26IYYUUI","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","2YUGMMEGOOGQ8CGWMP12ZEIU799BBN","A1AASMBQPT2HV6","Submitted","Wed Sep 26 07:06:02 GMT 2012","Wed Sep 26 07:11:37 GMT 2012","Wed Oct 03 00:11:37 PDT 2012","","","","335","0% (0/0)","0% (0/0)","0% (0/0)","a percentage. An example question: ""what percentage of smart-phones sold in the United States are iPhones?""","what percentage of Ultra Mac Book  is sold compared to the iPhone in US?","What percentage of alcohol consumption is there in Goa (India)?","what percentage of pork in sold in UK compared to USA?","what percentage of LED TV sold in the United States?","What percent of Samsung smartphones are sold in UK compared to iphones?","What percent of profit is in fruit business?","What percent of profit is expected to be earned in food business?","what is the average percentage of a average student in college by survey?"
"2BFFCD45XCET3DMDXZ9NATGPEYUZX4","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","211Y8TNKIMZS25E5L7TOT0PG8UEXAP","A3TNJHVNJUCKRK","Submitted","Wed Sep 26 09:25:16 GMT 2012","Wed Sep 26 09:27:41 GMT 2012","Wed Oct 03 02:27:41 PDT 2012","","","","145","0% (0/0)","0% (0/0)","0% (0/0)","a weight. An example question: ""how much does the average human weigh?""","What does a bowling ball weigh?","What does a piece of paper weigh?","What does a paper clip weigh?","What does a elastic band weigh?","What does a poland spring bottle weigh?","What does a paper weight have to weigh?","What does a roll of scotch tape weigh?","What does a business card weigh?"
"2BFFCD45XCET3DMDXZ9NATGPEYUZX4","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","2QB2D21O3W5XX0DFT792RYEPY70F91","A2TFV80O60F2I7","Submitted","Wed Sep 26 09:33:42 GMT 2012","Wed Sep 26 09:38:26 GMT 2012","Wed Oct 03 02:38:26 PDT 2012","","","","284","0% (0/0)","0% (0/0)","0% (0/0)","a weight. An example question: ""how much does the average human weigh?""","Can being overweight lead to health problems?","How do I know if I am obese?","What steps should I take to lose weight?","Why do you want to work for Weight Watchers?","What personal experience do you have with weight issues or struggling with your weight.","Why are you overweight?","Why do you want to lose weight?","What would happen if you never lost weight?"
"2BFFCD45XCET3DMDXZ9NATGPEYUZX4","2PCVCNHMVHVKSJUR5ZT7BJ79KUZ31F","Write short questions that are answered by the provided response","If the provided response is ""event"", write questions that are answered by events.","data collection, short answer, writing","$0.10","Wed Sep 26 00:29:33 GMT 2012","3","BatchId:918663;","1800","604800","Sat Sep 29 00:29:33 GMT 2012","","","2VOSBRI8IUB2EU3YNWJTSB3LDUJG42","A1AASMBQPT2HV6","Submitted","Wed Sep 26 07:02:44 GMT 2012","Wed Sep 26 07:04:40 GMT 2012","Wed Oct 03 00:04:40 PDT 2012","","","","116","0% (0/0)","0% (0/0)","0% (0/0)","a weight. An example question: ""how much does the average human weigh?""","How many pounds are in a kilogram?","How much does one gallon of water weigh?","How much does one cubic foot of platinum weigh?","How many pounds are in a ton?","How much does sea water weigh per cubic foot?","How i know your lbs your weight is 70kg?","How many pounds are there in one kilo?","How much is 4 ounces?"